idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
7342,NV,NV,32,89120, 1,2,1,1,N, , 1, 5, 72,1200,1200,021190,021390,     0.6,   101.3,   232.291692,0,0,  3,CLARK               
7343,NV,NV,32,89120, 1,1,1,1,N, , 3, 5, 89,1030,1030,021790,021990,     1.1,   130.0,   258.036212,0,0,  3,CLARK               
7344,NV,NV,32,89120, 1,1,1,3,N, , 4, 5, 95,0900,0900,021890,022090,    -0.2,     0.0,   265.862495,0,0,  3,CLARK               
7345,NV,NV,32,89120, 1,1,1,2,N, , 1, 5, 92,0630,0730,033090,040490,     0.0,     0.0,   232.291692,0,0,  3,CLARK               
7346,NV,NV,32,89120, 1,1,1,1,N, , 1, 5, 97,1130,1130,021790,021990,     0.8,   174.9,   232.291692,0,0,  3,CLARK               
7347,NV,NV,32,89121, 1,1,1,7,N, , 3, 5, 24,0900,0900,012690,012990,     0.3,     0.0,   258.036212,0,0,  3,CLARK               
7348,NV,NV,32,89121, 1,1,1,2,N, , 4, 5, 30,1545,1545,012690,012890,     0.0,     0.0,   265.862495,0,0,  3,CLARK               
7349,NV,NV,32,89121, 1,1,1,1,N, , 2, 5, 34,1300,1430,012790,012990,     0.9,    67.6,   267.271051,0,0,  3,CLARK               
7350,NV,NV,32,89121, 1,1,1,1,N, , 5, 5, 36,0930,0930,013190,020290,     0.4,     0.0,   205.934548,0,0,  3,CLARK               
7351,NV,NV,32,89121, 1,1,1,1,N, , 5, 5, 49,1100,1115,020290,021190,     0.4,     0.0,   205.934548,0,0,  3,CLARK               
7352,NV,NV,32,89121, 1,5,1,3,N, , 4, 5, 42,1800,1800,013190,020290,     0.7,    86.5,   265.862495,0,0,  3,CLARK               
7353,NV,NV,32,89121, 1,1,1,2,N, , 1, 5, 57,1930,1930,020290,020290,     0.5,   141.2,   232.291692,0,0,  3,CLARK               
7354,NV,NV,32,89121, 1,1,1,3,N, , 5, 5, 53,1830,2020,020290,020290,     0.9,   112.8,   205.934548,0,0,  3,CLARK               
7355,NV,NV,32,89121, 1,1,1,3,N, , 5, 5, 63,2028,2029,021790,021990,    -0.2,     0.0,   205.934548,0,0,  3,CLARK               
7356,NV,NV,32,89121, 1,1,1,1,N, , 2, 5, 68,1700,1700,021090,021290,     1.9,    37.7,   267.271051,0,0,  3,CLARK               
7357,NV,NV,32,89121, 1,1,1,3,N, , 3, 5, 99,1800,2000,022290,022590,     0.6,    68.9,   258.036212,0,0,  3,CLARK               
7358,NV,NV,32,89121, 1,1,1,2,N, , 1, 5,  3,1030,1030,030390,030390,     0.2,     0.0,   232.291692,1,0,  3,CLARK               
7359,NV,NV,32,89121, 1,1,1,3,N, , 5, 5, 10,1715,1715,031090,031290,     0.4,     0.0,   205.934548,1,0,  3,CLARK               
7360,NV,NV,32,89122, 1,1,1,1,N, , 1, 5, 38,0850,0850,032890,033090,     0.6,    83.4,   232.291692,0,0,  3,CLARK               
7361,NV,NV,32,89122, 1,5,1,7,N, , 3, 5, 52,1600,1600,020290,020290,     0.6,   124.0,   258.036212,0,0,  3,CLARK               
7362,NV,NV,32,89122, 1,1,1,7,N, , 4, 5, 41,1130,1150,020290,020290,     0.4,   142.9,   265.862495,0,0,  3,CLARK               
7363,NV,NV,32,89122, 1,1,1,7,N, , 2, 5, 65,2355,2355,021090,021290,    11.0,     8.4,   267.271051,0,0,  3,CLARK               
7364,NV,NV,32,89122, 1,1,1,1,N, , 2, 5, 73,1700,1700,021390,021590,     0.3,     0.0,   267.271051,0,0,  3,CLARK               
7365,NV,NV,32,89122, 1,1,1,1,N, , 4, 5, 84,2000,2040,021490,021690,     1.4,    81.5,   265.862495,0,0,  3,CLARK               
7366,NV,NV,32,89123, 1,0,9,0, , , 5, 5, 89,1500,1500,021890,022090,     3.8,    35.0,   205.934548,0,0,  3,CLARK               
7367,NV,NV,32,89123, 1,1,1,3,N, , 2, 5, 44,0630,0630,021790,021990,     0.1,     0.0,   267.271051,0,0,  3,CLARK               
7368,NV,NV,32,89123, 1,1,1,3,N, , 5, 5, 95,1500,1500,021690,021890,     0.3,     0.0,   205.934548,0,0,  3,CLARK               
7369,NV,NV,32,89124, 1,5,1,1,N, , 1, 5, 80,1700,2120,021290,021490,     0.2,     0.0,   232.291692,0,0,  3,CLARK               
7370,NV,NV,32,89128, 1,1,1,3,N, , 1, 5, 28,2000,2000,012890,013090,     5.0,    21.7,   232.291692,0,0,  3,CLARK               
7371,NV,NV,32,89128, 1,1,1,1,N, , 1, 5, 30,2045,1244,012590,012890,     0.5,     0.0,   232.291692,0,0,  3,CLARK               
7372,NV,NV,32,89128, 1,1,1,3,N, , 2, 5, 38,1700,1723,013090,020290,     0.9,    84.0,   267.271051,0,0,  3,CLARK               
7373,NV,NV,32,89128, 1,1,1,2,N, , 1, 5, 62,0250,0315,020290,020290,     1.6,    57.1,   232.291692,0,0,  3,CLARK               
7374,NV,NV,32,89128, 1,0,1,1,N, , 3, 5, 91,1440,1500,021590,021790,    -0.3,     0.0,   258.036212,0,0,  3,CLARK               
7375,NV,NV,32,89128, 1,1,1,3,N, , 2, 5,103,0800,0730,022690,022890,     1.1,    75.4,   267.271051,0,0,  3,CLARK               
7376,NV,NV,32,89130, 1,1,1,1,N, , 1, 5, 25,1010,1010,012990,013190,     2.2,    44.8,   232.291692,0,0,  3,CLARK               
7377,NV,NV,32,89131, 1,1,1,3,N, , 3, 5,  1,1450,1728,022790,030390,     0.9,   159.4,   258.036212,1,0,  3,CLARK               
7378,NV,NV,32,89410, 3,1,1,1,N, , 4, 3, 24,0930,0930,013090,020290,     0.5,     0.0,    50.932852,0,0,  5,DOUGLAS             
7379,NV,NV,32,89410, 3,1,0,4,Y, , 1, 3, 28,2030,2030,020290,020290,     4.9,    19.3,    62.651759,0,0,  5,DOUGLAS             
7380,NV,NV,32,89410, 3,1,1,7,N, , 3, 3, 22,1745,1800,013090,020290,     0.0,  2788.1,    60.954527,0,0,  5,DOUGLAS             
7381,NV,NV,32,89410, 3,1,1,2,N, , 1, 3, 40,1730,2000,012490,012690,     1.6,    42.4,    62.651759,0,0,  5,DOUGLAS             
7382,NV,NV,32,89410, 3,1,0,4,Y, , 5, 3, 56,1200,0700,020290,020290,     2.9,    19.9,    70.588857,0,0,  5,DOUGLAS             
7383,NV,NV,32,89410, 3,1,1,1,N, , 4, 3, 55,1740,1740,021190,021390,     1.7,    50.0,    50.932852,0,0,  5,DOUGLAS             
7384,NV,NV,32,89410, 3,1,0,4,Y, , 4, 3, 58,1800,1819,020290,020290,     7.5,    13.2,    50.932852,0,0,  5,DOUGLAS             
7385,NV,NV,32,89410, 3,1,1,3,N, , 4, 3, 46,1855,1848,020290,020290,     1.4,    53.2,    50.932852,0,0,  5,DOUGLAS             
7386,NV,NV,32,89410, 3,1,1,3,N, , 1, 3, 39,0800,0800,020290,020290,     1.0,    78.1,    62.651759,0,0,  5,DOUGLAS             
7387,NV,NV,32,89410, 3,1,1,1,N, , 1, 3, 58,0735,0735,020290,020290,     3.6,    19.2,    62.651759,0,0,  5,DOUGLAS             
7388,NV,NV,32,89410, 3,1,1,1,N, , 1, 3, 67,0900,0900,020290,020290,     0.6,   126.5,    62.651759,0,0,  5,DOUGLAS             
7389,NV,NV,32,89410, 3,1,1,3,N, , 3, 3, 75,1130,1500,021590,021790,     1.2,   173.7,    60.954527,0,0,  5,DOUGLAS             
7390,NV,NV,32,89410, 3,1,1,3,N, , 4, 3, 79,0700,0715,020290,020290,     6.2,    10.5,    50.932852,0,0,  5,DOUGLAS             
7391,NV,NV,32,89410, 3,0,9,0, , , 4, 3, 82,1415,1415,021090,021290,     2.3,    53.8,    50.932852,0,0,  5,DOUGLAS             
7392,NV,NV,32,89410, 3,1,1,1,N, , 5, 3, 87,1630,1630,021390,021590,     3.1,    32.7,    70.588857,0,0,  5,DOUGLAS             
7393,NV,NV,32,89410, 3,1,1,3,N, , 1, 3, 90,1600,2035,022790,030390,     2.0,    78.0,    62.651759,0,0,  5,DOUGLAS             
7394,NV,NV,32,89410, 3,1,1,1,N, , 1, 3, 95,2000,2000,021590,021790,     3.1,    67.4,    62.651759,0,0,  5,DOUGLAS             
7395,NV,NV,32,89410, 3,1,2,3,N, , 5, 3, 94,1700,2130,022790,030390,     0.3,     0.0,    70.588857,0,0,  5,DOUGLAS             
7396,NV,NV,32,89410, 3,1,1,3,N, , 3, 3, 96,1800,0001,022090,022390,     5.7,    18.4,    60.954527,0,0,  5,DOUGLAS             
7397,NV,NV,32,89410, 3,1,1,3,N, , 5, 3,101,0630,0630,022890,030390,     5.6,    12.1,    70.588857,0,0,  5,DOUGLAS             
7398,NV,NV,32,89410, 3,1,1,3,N, , 5, 3,  1,0600,0600,031790,031990,     2.1,    32.8,    70.588857,0,0,  5,DOUGLAS             
7399,NV,NV,32,89410, 3,1,1,3,N, , 2, 3,  4,1345,1315,030390,030390,     0.5,     0.0,    77.724972,0,0,  5,DOUGLAS             
7400,NV,NV,32,89410, 3,1,1,7,N, , 3, 3,  9,1205,1210,030390,030390,    13.7,     7.2,    60.954527,1,0,  5,DOUGLAS             
7401,NV,NV,32,89410, 3,1,1,3,N, , 4, 3,  8,0700,0700,031290,031490,     1.5,    65.6,    50.932852,1,0,  5,DOUGLAS             
7402,NV,NV,32,89411, 3,1,0,2,Y, , 1, 3, 77,1100,1100,021590,021790,    16.7,     8.7,    62.651759,0,0,  5,DOUGLAS             
7403,NV,NV,32,89413, 3,1,1,3,N, , 2, 3, 29,1700,1700,012390,012590,     8.5,     9.3,    77.724972,0,0,  5,DOUGLAS             
7404,NV,NV,32,89423, 3,0,9,0, , , 4, 3, 29,1225,1130,012590,012790,     1.0,    63.9,    50.932852,0,0,  5,DOUGLAS             
7405,NV,NV,32,89423, 3,1,1,2,N, , 5, 3, 21,0715,0715,012490,012690,     1.7,    34.4,    70.588857,0,0,  5,DOUGLAS             
7406,NV,NV,32,89423, 3,1,1,3,N, , 2, 3, 50,1935,1935,012990,013190,     0.9,    88.6,    77.724972,0,0,  5,DOUGLAS             
7407,NV,NV,32,89423, 3,1,1,5,N, , 4, 3, 50,0800,0800,013190,020290,     0.4,     0.0,    50.932852,0,0,  5,DOUGLAS             
7408,NV,NV,32,89423, 3,1,1,1,N, , 1, 3, 57,1815,1832,020290,020290,     4.3,    19.0,    62.651759,0,0,  5,DOUGLAS             
7409,NV,NV,32,89423, 3,1,1,1,N, , 3, 3, 62,0930,0930,021090,021290,     3.5,    32.4,    60.954527,0,0,  5,DOUGLAS             
7410,NV,NV,32,89423, 3,1,1,2,N, , 3, 3, 61,1100,1100,020290,020290,     1.8,    46.4,    60.954527,0,0,  5,DOUGLAS             
7411,NV,NV,32,89423, 3,1,1,3,N, , 4, 3, 61,1345,1500,021690,021890,     1.8,    49.8,    50.932852,0,0,  5,DOUGLAS             
7412,NV,NV,32,89423, 3,1,0,4,Y, , 3, 3, 65,0730,1230,020290,021090,     8.9,     8.3,    60.954527,0,0,  5,DOUGLAS             
7413,NV,NV,32,89423, 3,1,1,2,N, , 3, 3, 85,1730,1730,021290,021490,     1.0,    79.7,    60.954527,0,0,  5,DOUGLAS             
7414,NV,NV,32,89423, 3,1,1,1,N, , 4, 3, 84,1300,1300,021090,021290,     1.5,    86.8,    50.932852,0,0,  5,DOUGLAS             
7415,NV,NV,32,89423, 3,0,9,0, , , 1, 3, 54,0800,2000,021890,022090,     3.5,    29.4,    62.651759,0,0,  5,DOUGLAS             
7416,NV,NV,32,89423, 3,1,0,4,Y, , 5, 3, 90,1930,2045,021990,022190,    21.9,     5.6,    70.588857,0,0,  5,DOUGLAS             
7417,NV,NV,32,89423, 3,1,1,0,N, , 4, 3, 67,0800,2000,031190,031390,     4.3,    21.9,    50.932852,0,0,  5,DOUGLAS             
7418,NV,NV,32,89423, 3,1,0,2,Y, , 2, 3, 94,1940,2220,022190,022390,     7.3,    11.5,    77.724972,0,0,  5,DOUGLAS             
7419,NV,NV,32,89423, 3,1,1,1,N, , 4, 3, 90,1100,1100,021790,021990,     1.4,   109.0,    50.932852,0,0,  5,DOUGLAS             
7420,NV,NV,32,89444, 3,1,1,2,N, , 2, 3, 47,0900,0900,012790,012990,     0.3,     0.0,    77.724972,0,0,  5,DOUGLAS             
7421,NV,NV,32,89444, 3,1,1,2,N, , 5, 3, 60,0800,0800,020290,020290,     0.5,     0.0,    70.588857,0,0,  5,DOUGLAS             
7422,NV,NV,32,89444, 3,1,1,1,N, , 4, 3, 72,0930,0930,021290,021490,     0.2,     0.0,    50.932852,0,0,  5,DOUGLAS             
7423,NV,NV,32,89448, 3,1,0,4,Y, , 3, 3, 26,0900,0900,012790,012990,     4.5,    16.4,    60.954527,0,0,  5,DOUGLAS             
7424,NV,NV,32,89448, 3,1,1,3,N, , 4, 3, 34,1700,1700,012490,012690,    19.1,     5.7,    50.932852,0,0,  5,DOUGLAS             
7425,NV,NV,32,89448, 3,1,1,1,N, , 5, 3, 47,1030,1600,020290,020290,     5.9,    13.2,    70.588857,0,0,  5,DOUGLAS             
7426,NV,NV,32,89448, 3,1,1,1,Y, , 2, 3, 34,1000,1000,013190,020290,     2.1,    33.9,    77.724972,0,0,  5,DOUGLAS             
7427,NV,NV,32,89448, 3,1,1,5,N, , 5, 3, 35,1000,1000,021290,021490,    13.8,     8.8,    70.588857,0,0,  5,DOUGLAS             
7428,NV,NV,32,89448, 3,1,0,4,Y, , 4, 3, 73,0800,0800,022490,022690,     1.9,    35.8,    50.932852,0,0,  5,DOUGLAS             
7429,NV,NV,32,89448, 3,1,1,2,Y, , 4, 3,  4,1545,1830,030390,030390,     5.3,    17.3,    50.932852,1,0,  5,DOUGLAS             
7430,NV,NV,32,89502, 7,1,0,4,Y, , 2, 2, 10,0700,0700,030390,030390,     1.2,   100.8,    19.940367,0,0,  7,ELKO                
7431,NV,NV,32,89801, 7,1,1,1,N, , 4, 2, 24,1700,1700,012490,012690,     1.2,    86.1,    20.845361,0,0,  7,ELKO                
7432,NV,NV,32,89801, 7,1,0,4,Y, , 5, 2, 27,1630,2230,012590,012790,     1.8,    52.1,    21.684338,0,0,  7,ELKO                
7433,NV,NV,32,89801, 7,1,0,1,Y, , 1, 2, 23,1210,1210,012790,012990,    13.4,     6.9,    21.987161,0,0,  7,ELKO                
7434,NV,NV,32,89801, 7,1,0,0,Y, , 3, 2, 23,1500,1500,012490,012690,     2.7,    29.8,    21.537749,0,0,  7,ELKO                
7435,NV,NV,32,89801, 7,1,1,2,N, , 3, 2, 22,0700,0700,012590,012790,     0.5,     0.0,    21.537749,0,0,  7,ELKO                
7436,NV,NV,32,89801, 7,1,1,2,N, , 2, 2, 39,1840,1900,012590,012790,     1.4,   131.3,    19.940367,0,0,  7,ELKO                
7437,NV,NV,32,89801, 7,1,1,2,N, , 4, 2, 39,1845,0645,012990,020290,    12.6,     9.7,    20.845361,0,0,  7,ELKO                
7438,NV,NV,32,89801, 7,1,1,3,N, , 1, 2, 38,2053,2053,030390,030390,     1.0,   118.9,    21.987161,0,0,  7,ELKO                
7439,NV,NV,32,89801, 7,1,1,3,N, , 4, 2, 33,1300,1300,012890,013090,     0.4,     0.0,    20.845361,0,0,  7,ELKO                
7440,NV,NV,32,89801, 7,1,1,1,N, , 4, 2, 25,1400,1400,012590,012790,     3.8,    30.1,    20.845361,0,0,  7,ELKO                
7441,NV,NV,32,89801, 7,1,1,3,N, , 3, 2, 31,1202,2228,031490,031690,     2.6,    27.2,    21.537749,0,0,  7,ELKO                
7442,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 33,1840,1840,012490,012690,     3.9,    32.8,    21.987161,0,0,  7,ELKO                
7443,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 36,1000,1000,012790,012990,     1.1,    59.9,    21.987161,0,0,  7,ELKO                
7444,NV,NV,32,89801, 7,1,1,1,N, , 4, 2, 35,1100,1330,012790,012990,     8.3,    17.4,    20.845361,0,0,  7,ELKO                
7445,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 32,1600,1620,020290,020290,     1.9,    63.1,    21.537749,0,0,  7,ELKO                
7446,NV,NV,32,89801, 7,1,1,3,N, , 5, 2, 32,1240,1255,012490,012690,     1.4,    53.2,    21.684338,0,0,  7,ELKO                
7447,NV,NV,32,89801, 7,1,0,2,Y, , 2, 2, 23,1715,1930,012990,013190,     1.7,    52.7,    19.940367,0,0,  7,ELKO                
7448,NV,NV,32,89801, 7,5,1,3,N, , 5, 2, 38,1430,1430,012490,012690,     1.0,    82.8,    21.684338,0,0,  7,ELKO                
7449,NV,NV,32,89801, 7,1,0,7,Y, , 2, 2, 24,1530,1530,012690,012890,     2.0,    39.9,    19.940367,0,0,  7,ELKO                
7450,NV,NV,32,89801, 7,1,1,3,N, , 3, 2, 24,1830,1835,030390,030390,     1.0,    94.0,    21.537749,0,0,  7,ELKO                
7451,NV,NV,32,89801, 7,1,0,4,Y, , 3, 2, 48,2050,2050,012990,013190,     3.6,    22.0,    21.537749,0,0,  7,ELKO                
7452,NV,NV,32,89801, 7,2,1,2,N, , 1, 2, 21,0800,0800,012690,012890,     1.7,    57.5,    21.987161,0,0,  7,ELKO                
7453,NV,NV,32,89801, 7,1,1,1,Y, , 1, 2, 29,0600,0600,012790,012990,     0.4,     0.0,    21.987161,0,0,  7,ELKO                
7454,NV,NV,32,89801, 7,1,1,7,N, , 1, 2, 29,1400,1400,012690,012890,     0.6,   146.3,    21.987161,0,0,  7,ELKO                
7455,NV,NV,32,89801, 7,1,0,4,Y, , 4, 2, 31,1535,1535,012690,012890,    13.2,     9.0,    20.845361,0,0,  7,ELKO                
7456,NV,NV,32,89801, 7,1,1,3,N, , 3, 2, 50,0805,0804,012990,013190,     0.1,     0.0,    21.537749,0,0,  7,ELKO                
7457,NV,NV,32,89801, 7,1,1,1,N, , 2, 2, 38,2100,2100,012690,012890,     0.3,     0.0,    19.940367,0,0,  7,ELKO                
7458,NV,NV,32,89801, 7,1,0,2,Y, , 4, 2, 27,2100,2045,050590,051090,     7.4,    15.9,    20.845361,0,0,  7,ELKO                
7459,NV,NV,32,89801, 7,1,0,2,Y, , 2, 2, 50,1925,1925,012990,013190,    10.9,     9.1,    19.940367,0,0,  7,ELKO                
7460,NV,NV,32,89801, 7,1,1,3,N, , 4, 2, 37,0800,0800,020290,020290,     0.0,     0.0,    20.845361,0,0,  7,ELKO                
7461,NV,NV,32,89801, 7,1,1,3,N, , 4, 2, 21,1907,1907,012890,013090,     0.1,     0.0,    20.845361,0,0,  7,ELKO                
7462,NV,NV,32,89801, 7,1,1,1,N, , 4, 2, 47,0700,0700,021190,021390,     2.9,    25.8,    20.845361,0,0,  7,ELKO                
7463,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 35,1321,1321,012990,013190,     0.7,   137.3,    21.537749,0,0,  7,ELKO                
7464,NV,NV,32,89801, 7,0,3,3,N, , 2, 2, 41,1235,1236,012890,013090,     2.9,    39.6,    19.940367,0,0,  7,ELKO                
7465,NV,NV,32,89801, 7,1,1,3,N, , 5, 2, 35,1646,2054,013090,020290,     0.5,   123.7,    21.684338,0,0,  7,ELKO                
7466,NV,NV,32,89801, 7,1,0,2,Y, , 2, 2, 44,1606,1210,020290,020290,     6.9,    12.1,    19.940367,0,0,  7,ELKO                
7467,NV,NV,32,89801, 7,1,0,4,Y, , 1, 2, 44,0625,0615,013190,020290,     2.9,    23.7,    21.987161,0,0,  7,ELKO                
7468,NV,NV,32,89801, 7,1,0,4,Y, , 4, 2, 45,0715,0830,020290,020290,     1.0,    86.9,    20.845361,0,0,  7,ELKO                
7469,NV,NV,32,89801, 7,0,9,0, , , 4, 2, 42,1900,2200,020290,020290,     1.0,    74.3,    20.845361,0,0,  7,ELKO                
7470,NV,NV,32,89801, 7,2,1,1,N, , 5, 2, 50,0930,0930,020290,020290,     5.2,    16.8,    21.684338,0,0,  7,ELKO                
7471,NV,NV,32,89801, 7,1,1,7,N, , 1, 2, 40,1746,1746,020290,020290,     1.0,   108.1,    21.987161,0,0,  7,ELKO                
7472,NV,NV,32,89801, 7,1,1,1,Y, , 2, 2, 32,1700,1700,020290,020290,    -0.3,     0.0,    19.940367,0,0,  7,ELKO                
7473,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 44,0715,0740,013190,020290,     0.8,    72.1,    21.537749,0,0,  7,ELKO                
7474,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 26,0455,0500,013190,020290,     0.9,    80.0,    21.987161,0,0,  7,ELKO                
7475,NV,NV,32,89801, 7,1,0,4,Y, , 2, 2, 54,1015,1025,013190,020290,     3.6,    20.9,    19.940367,0,0,  7,ELKO                
7476,NV,NV,32,89801, 7,1,0,2,Y, , 4, 2, 51,2015,2015,013090,020290,     2.3,    44.8,    20.845361,0,0,  7,ELKO                
7477,NV,NV,32,89801, 7,1,0,1,Y, , 3, 2, 53,1700,1700,020290,021190,     1.1,    74.1,    21.537749,0,0,  7,ELKO                
7478,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 42,0430,0730,020290,020290,     1.0,    77.9,    21.537749,0,0,  7,ELKO                
7479,NV,NV,32,89801, 7,1,0,4,Y, , 5, 2, 52,1715,1720,020290,020290,     2.3,    43.8,    21.684338,0,0,  7,ELKO                
7480,NV,NV,32,89801, 7,1,1,1,N, , 5, 1, 59,1300,1300,020290,020290,     1.5,    51.2,     8.080734,0,0,  7,ELKO                
7481,NV,NV,32,89801, 7,3,0,1,Y, , 5, 2, 24,1000,1000,020290,020290,     6.4,    14.4,    21.684338,0,0,  7,ELKO                
7482,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 56,0800,0800,020290,020290,     0.8,    81.0,    21.537749,0,0,  7,ELKO                
7483,NV,NV,32,89801, 7,1,1,3,N, , 4, 2, 56,1930,1930,020290,020290,     1.9,    59.2,    20.845361,0,0,  7,ELKO                
7484,NV,NV,32,89801, 7,0,9,0, , , 2, 2, 55,1910,2030,021290,021590,     1.7,    44.4,    19.940367,0,0,  7,ELKO                
7485,NV,NV,32,89801, 7,1,1,3,N, , 3, 2, 57,0615,0620,020290,020290,     1.2,    82.4,    21.537749,0,0,  7,ELKO                
7486,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 58,0915,0915,020290,020290,     0.9,    64.2,    21.537749,0,0,  7,ELKO                
7487,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 52,0900,1000,020290,020290,     1.5,    48.6,    21.987161,0,0,  7,ELKO                
7488,NV,NV,32,89801, 7,1,1,1,N, , 3, 2, 55,0930,0930,020290,020290,     0.9,    72.8,    21.537749,0,0,  7,ELKO                
7489,NV,NV,32,89801, 7,1,0,4,Y, , 4, 2, 59,1300,1300,020290,020290,     7.8,    17.6,    20.845361,0,0,  7,ELKO                
7490,NV,NV,32,89801, 7,1,1,3,N, , 1, 2, 48,0845,0858,020290,020290,     0.9,    63.3,    21.987161,0,0,  7,ELKO                
7491,NV,NV,32,89801, 7,1,0,2,Y, , 5, 2, 63,1730,1730,020290,020290,     5.3,    17.5,    21.684338,0,0,  7,ELKO                
7492,NV,NV,32,89801, 7,1,0,2,Y, , 1, 2, 68,1008,1008,021890,022090,     2.8,    47.7,    21.987161,0,0,  7,ELKO                
7493,NV,NV,32,89801, 7,1,1,7,N, , 3, 2, 66,0900,0900,020290,020290,     3.6,    40.1,    21.537749,0,0,  7,ELKO                
7494,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 68,0900,0900,020290,020290,     0.4,     0.0,    21.987161,0,0,  7,ELKO                
7495,NV,NV,32,89801, 7,1,0,2,Y, , 1, 2, 67,1215,1315,020290,021190,     1.0,    74.8,    21.987161,0,0,  7,ELKO                
7496,NV,NV,32,89801, 7,1,1,5,N, , 5, 2, 62,2000,2200,021990,022190,     1.5,    60.1,    21.684338,0,0,  7,ELKO                
7497,NV,NV,32,89801, 7,1,1,3,N, , 5, 2, 63,0500,0500,020290,020290,     1.5,    63.1,    21.684338,0,0,  7,ELKO                
7498,NV,NV,32,89801, 7,1,1,3,N, , 3, 2, 67,1700,1700,021290,021490,     1.7,    43.7,    21.537749,0,0,  7,ELKO                
7499,NV,NV,32,89801, 7,1,0,1,Y, , 3, 2, 61,1717,1730,021290,021490,     3.3,    38.0,    21.537749,0,0,  7,ELKO                
7500,NV,NV,32,89801, 7,1,1,1,N, , 2, 2, 76,0800,0800,021090,021290,     0.4,     0.0,    19.940367,0,0,  7,ELKO                
7501,NV,NV,32,89801, 7,1,1,1,N, , 5, 2, 78,2000,2107,020290,020290,     0.3,     0.0,    21.684338,0,0,  7,ELKO                
7502,NV,NV,32,89801, 7,1,1,3,N, , 2, 2, 46,2115,2115,040490,040490,     1.0,    82.9,    19.940367,0,0,  7,ELKO                
7503,NV,NV,32,89801, 7,1,1,1,N, , 5, 2, 70,0730,0730,021090,021290,     2.7,    25.7,    21.684338,0,0,  7,ELKO                
7504,NV,NV,32,89801, 7,1,0,4,Y, , 3, 2, 62,1615,1900,022090,022290,     1.2,    68.9,    21.537749,0,0,  7,ELKO                
7505,NV,NV,32,89801, 7,1,0,4,Y, , 3, 2, 64,0900,1500,022890,030390,     2.7,    29.9,    21.537749,0,0,  7,ELKO                
7506,NV,NV,32,89801, 7,1,1,7,N, , 5, 2, 72,1900,1900,020290,021090,    -0.6,     0.0,    21.684338,0,0,  7,ELKO                
7507,NV,NV,32,89801, 7,1,0,4,Y, , 3, 2, 72,1852,1900,020290,021090,     2.5,    40.1,    21.537749,0,0,  7,ELKO                
7508,NV,NV,32,89801, 7,1,0,0,Y, , 1, 2, 69,1201,1300,020290,021590,     2.4,    16.6,    21.987161,0,0,  7,ELKO                
7509,NV,NV,32,89801, 7,1,1,1,N, , 2, 2, 71,1120,1125,020290,021190,     1.3,    72.5,    19.940367,0,0,  7,ELKO                
7510,NV,NV,32,89801, 7,1,0,4,Y, , 3, 2, 71,1230,1230,020290,020290,     3.9,    23.7,    21.537749,0,0,  7,ELKO                
7511,NV,NV,32,89801, 7,1,1,1,N, , 1, 2, 71,0820,0820,020290,021090,    -0.1,     0.0,    21.987161,0,0,  7,ELKO                
7512,NV,NV,32,89801, 7,1,1,1,N, , 5, 2, 71,1500,1500,020290,020290,     2.2,    41.3,    21.684338,0,0,  7,ELKO                
7513,NV,NV,32,89801, 7,0,1,0,Y, , 4, 2, 71,0720,0730,021290,021490,     3.8,    48.7,    20.845361,0,0,  7,ELKO                
7514,NV,NV,32,89801, 7,1,0,7,Y, , 2, 2, 75,1800,2200,020290,020290,     2.1,    56.3,    19.940367,0,0,  7,ELKO                
7515,NV,NV,32,89801, 7,1,0,4,Y, , 4, 2, 77,1600,1600,020290,020290,     1.1,    75.0,    20.845361,0,0,  7,ELKO                
7516,NV,NV,32,89801, 7,1,1,1,Y, , 2, 2, 80,0915,0925,021790,021990,     2.2,    35.4,    19.940367,0,0,  7,ELKO                
7517,NV,NV,32,89801, 7,1,0,4,Y, , 5, 2, 80,0850,0851,021390,021590,     2.0,    40.3,    21.684338,0,0,  7,ELKO                
7518,NV,NV,32,89801, 7,1,0,1,Y, , 1, 2, 74,0730,0730,021490,021690,     5.8,    49.3,    21.987161,0,0,  7,ELKO                
7519,NV,NV,32,89801, 7,1,0,4,Y, , 1, 2, 72,1600,1630,021690,021890,     6.4,    25.6,    21.987161,0,0,  7,ELKO                
7520,NV,NV,32,89801, 7,1,1,1,N, , 2, 2, 79,0900,0910,021090,021290,     2.4,    32.6,    19.940367,0,0,  7,ELKO                
7521,NV,NV,32,89801, 7,1,1,3,N, , 5, 2, 79,1430,1630,021290,021490,     0.9,    88.1,    21.684338,0,0,  7,ELKO                
