idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
7036,OH,OH,39,44108, 2,1,0,4,Y, , 5, 3, 61,0600,0600,032289,032489,     1.9,    11.8,  1660.372480,0,0, 35,CUYAHOGA            
7037,OH,OH,39,44109, 2,1,0,4,Y, , 4, 3, 83,1500,1500,032089,032289,     1.1,    26.4,  1650.561535,0,0, 35,CUYAHOGA            
7038,OH,OH,39,44109, 2,1,0,4,Y, , 4, 3, 86,1900,1900,032189,032389,     3.5,     8.1,  1650.561535,0,0, 35,CUYAHOGA            
7039,OH,OH,39,44109, 2,1,0,4,Y, , 1, 3, 95,1825,1825,032189,032389,     0.7,    31.0,  1721.732269,0,0, 35,CUYAHOGA            
7040,OH,OH,39,44109, 2,1,0,4,Y, , 5, 3, 92,1500,1500,032989,033189,     1.1,    21.0,  1660.372480,0,0, 35,CUYAHOGA            
7041,OH,OH,39,44109, 2,1,0,4,Y, , 2, 3, 56,0900,0700,040489,040489,     2.0,    12.2,  1619.078350,0,0, 35,CUYAHOGA            
7042,OH,OH,39,44110, 2,1,0,4,Y, , 4, 3, 55,1619,1621,041889,042089,     0.9,    25.9,  1650.561535,0,0, 35,CUYAHOGA            
7043,OH,OH,39,44110, 2,1,0,7,Y, , 5, 3,  1,1300,1300,041889,042089,     0.5,    52.5,  1660.372480,0,0, 35,CUYAHOGA            
7044,OH,OH,39,44111, 2,1,0,4,Y, , 1, 3, 73,2000,2000,040489,040489,     0.7,    34.0,  1721.732269,0,0, 35,CUYAHOGA            
7045,OH,OH,39,44111, 2,1,1,3,N, , 4, 3,106,2120,2315,041289,041489,     0.4,     0.0,  1650.561535,0,0, 35,CUYAHOGA            
7046,OH,OH,39,44112, 2,1,0,4,Y, , 3, 3, 92,1450,1530,032089,032289,     0.4,     0.0,  1813.707647,0,0, 35,CUYAHOGA            
7047,OH,OH,39,44116, 2,1,0,4,Y, , 2, 3, 81,1530,1530,033189,040489,     1.1,    20.7,  1619.078350,0,0, 35,CUYAHOGA            
7048,OH,OH,39,44116, 2,1,0,7,Y, , 4, 3,115,2050,2202,042089,042289,     0.8,    27.6,  1650.561535,0,0, 35,CUYAHOGA            
7049,OH,OH,39,44118, 2,1,0,7,Y, , 4, 3, 31,1515,1515,031489,031689,     0.9,    52.2,  1650.561535,0,0, 35,CUYAHOGA            
7050,OH,OH,39,44118, 2,1,0,7,Y, , 5, 3, 80,1200,0700,031989,032389,     0.8,    26.9,  1660.372480,0,0, 35,CUYAHOGA            
7051,OH,OH,39,44118, 2,1,0,7,Y, , 3, 3, 63,1630,1630,031789,031989,     0.3,     0.0,  1813.707647,0,0, 35,CUYAHOGA            
7052,OH,OH,39,44118, 2,1,0,7,Y, , 2, 3, 47,1610,1740,031489,031689,     0.1,     0.0,  1619.078350,0,0, 35,CUYAHOGA            
7053,OH,OH,39,44118, 2,1,0,4,Y, , 1, 3, 53,1945,1945,032889,033089,     0.4,     0.0,  1721.732269,0,0, 35,CUYAHOGA            
7054,OH,OH,39,44118, 2,1,0,7,Y, , 4, 3, 10,0900,0930,061089,061289,     0.7,    22.8,  1650.561535,0,0, 35,CUYAHOGA            
7055,OH,OH,39,44120, 2,1,0,4,Y, , 5, 3, 55,1300,1300,032789,032989,     0.5,    55.8,  1660.372480,0,0, 35,CUYAHOGA            
7056,OH,OH,39,44120, 2,2,0,0,Y, , 4, 3,114,0925,0925,040489,040489,     0.0,     0.0,  1650.561535,0,0, 35,CUYAHOGA            
7057,OH,OH,39,44121, 2,1,0,4,Y, , 2, 3, 24,1650,1600,031489,031689,     0.6,    41.7,  1619.078350,0,0, 35,CUYAHOGA            
7058,OH,OH,39,44121, 2,1,0,7,Y, , 4, 3, 71,1900,1915,031789,031989,     1.3,    17.5,  1650.561535,0,0, 35,CUYAHOGA            
7059,OH,OH,39,44121, 2,1,0,4,Y, , 1, 3, 91,1920,1930,032189,032389,     1.2,    19.4,  1721.732269,0,0, 35,CUYAHOGA            
7060,OH,OH,39,44121, 2,1,0,7,Y, , 1, 3, 48,0945,1700,031489,031689,     1.3,    24.8,  1721.732269,0,0, 35,CUYAHOGA            
7061,OH,OH,39,44121, 2,1,0,7,Y, , 3, 3, 49,0925,0945,031489,031689,     0.8,    29.9,  1813.707647,0,0, 35,CUYAHOGA            
7062,OH,OH,39,44121, 2,1,0,4,Y, , 5, 3,  3,1015,1015,050589,050589,     2.3,    27.1,  1660.372480,0,0, 35,CUYAHOGA            
7063,OH,OH,39,44122, 2,1,0,4,Y, , 5, 3, 74,1435,2125,031989,032189,     0.3,     0.0,  1660.372480,0,0, 35,CUYAHOGA            
7064,OH,OH,39,44122, 2,0,9,0, , , 4, 3, 48,0930,0930,050589,051189,     1.8,    13.3,  1650.561535,0,0, 35,CUYAHOGA            
7065,OH,OH,39,44122, 2,1,0,2,Y, , 5, 3,102,1425,1546,040489,040489,     0.7,    29.6,  1660.372480,0,0, 35,CUYAHOGA            
7066,OH,OH,39,44123, 2,1,0,7,Y, , 4, 3, 26,1330,1330,032089,032289,     1.0,    15.0,  1650.561535,0,0, 35,CUYAHOGA            
7067,OH,OH,39,44123, 2,1,0,7,Y, , 2, 3, 98,1430,1515,032089,032289,     1.5,    18.1,  1619.078350,0,0, 35,CUYAHOGA            
7068,OH,OH,39,44124, 2,1,0,4,Y, , 1, 3, 31,1000,1000,032889,033089,     1.7,    16.1,  1721.732269,0,0, 35,CUYAHOGA            
7069,OH,OH,39,44124, 2,1,0,7,Y, , 1, 3, 63,1230,1230,031789,031989,     2.4,     9.7,  1721.732269,0,0, 35,CUYAHOGA            
7070,OH,OH,39,44124, 2,1,0,4,Y, , 3, 3, 93,1430,1430,033189,040489,     0.4,     0.0,  1813.707647,0,0, 35,CUYAHOGA            
7071,OH,OH,39,44124, 2,1,0,7,Y, , 4, 3,100,1615,1200,031789,032089,     1.4,    15.1,  1650.561535,0,0, 35,CUYAHOGA            
7072,OH,OH,39,44124, 2,1,0,7,Y, , 2, 3,110,1035,1035,041189,041389,     1.0,    24.8,  1619.078350,0,0, 35,CUYAHOGA            
7073,OH,OH,39,44124, 2,1,0,4,Y, , 1, 3,108,1159,1159,040489,041089,     0.5,    39.2,  1721.732269,0,0, 35,CUYAHOGA            
7074,OH,OH,39,44125, 2,1,0,4,Y, , 4, 3, 34,1435,1455,032089,032289,     0.9,    41.5,  1650.561535,0,0, 35,CUYAHOGA            
7075,OH,OH,39,44125, 2,1,0,2,Y, , 5, 3, 89,1000,1000,032989,033189,     0.9,    21.9,  1660.372480,0,0, 35,CUYAHOGA            
7076,OH,OH,39,44125, 2,1,0,4,Y, , 3, 3, 52,1311,1300,032089,032289,     0.7,    23.3,  1813.707647,0,0, 35,CUYAHOGA            
7077,OH,OH,39,44125, 2,1,0,7,Y, , 4, 3, 60,1208,1210,041189,041389,     0.9,    28.5,  1650.561535,0,0, 35,CUYAHOGA            
7078,OH,OH,39,44125, 2,1,0,4,Y, , 2, 3,  7,0945,0945,041789,041989,     0.6,    26.8,  1619.078350,0,0, 35,CUYAHOGA            
7079,OH,OH,39,44125, 2,1,0,4,Y, , 3, 3,  9,1500,1500,042089,042289,     0.5,    30.2,  1813.707647,0,0, 35,CUYAHOGA            
7080,OH,OH,39,44126, 2,1,0,2,Y, , 5, 3, 83,1900,2000,032189,032389,     1.6,    13.5,  1660.372480,0,0, 35,CUYAHOGA            
7081,OH,OH,39,44126, 2,1,0,2,Y, , 4, 3, 43,1620,1830,031689,031889,    74.5,     1.3,  1650.561535,0,0, 35,CUYAHOGA            
7082,OH,OH,39,44126, 2,1,0,2,Y, , 5, 3, 44,1130,1150,031689,031889,     1.2,    21.4,  1660.372480,0,0, 35,CUYAHOGA            
7083,OH,OH,39,44126, 2,1,0,2,Y, , 1, 3, 88,1020,1030,032089,032289,     0.4,     0.0,  1721.732269,0,0, 35,CUYAHOGA            
7084,OH,OH,39,44126, 2,1,0,4,Y, , 4, 3, 59,1730,1730,031689,031889,     1.6,    18.3,  1650.561535,0,0, 35,CUYAHOGA            
7085,OH,OH,39,44128, 2,1,0,7,Y, , 3, 3, 22,1345,1434,032789,032989,     0.4,     0.0,  1813.707647,0,0, 35,CUYAHOGA            
7086,OH,OH,39,44128, 2,1,1,3,N, , 1, 3, 30,1315,1315,032889,033089,     0.4,     0.0,  1721.732269,0,0, 35,CUYAHOGA            
7087,OH,OH,39,44129, 2,1,0,4,Y, , 5, 3, 25,1645,1700,031689,031889,     0.5,     0.0,  1660.372480,0,0, 35,CUYAHOGA            
7088,OH,OH,39,44129, 2,1,0,7,Y, , 2, 3, 28,1430,1545,031689,031889,     0.6,    44.4,  1619.078350,0,0, 35,CUYAHOGA            
7089,OH,OH,39,44129, 2,1,0,7,Y, , 1, 3, 92,1600,1700,032289,032589,     0.5,     0.0,  1721.732269,0,0, 35,CUYAHOGA            
7090,OH,OH,39,44129, 2,1,0,4,Y, , 4, 3, 61,1500,1550,031889,032089,     1.1,    18.3,  1650.561535,0,0, 35,CUYAHOGA            
7091,OH,OH,39,44130, 2,1,0,4,Y, , 3, 3, 66,0830,0830,032089,032289,     1.1,    17.2,  1813.707647,0,0, 35,CUYAHOGA            
7092,OH,OH,39,44130, 2,1,0,4,Y, , 3, 3, 61,1620,1630,032189,032389,     1.9,    14.6,  1813.707647,0,0, 35,CUYAHOGA            
7093,OH,OH,39,44130, 2,1,1,2,N, , 2, 3, 60,1600,1800,032889,033089,     1.0,    24.0,  1619.078350,0,0, 35,CUYAHOGA            
7094,OH,OH,39,44130, 2,1,0,7,Y, , 4, 3,107,1135,1435,042189,042389,     2.2,     9.9,  1650.561535,0,0, 35,CUYAHOGA            
7095,OH,OH,39,44131, 2,1,0,4,Y, , 1, 3, 73,1145,1200,032889,033089,     1.9,    14.3,  1721.732269,0,0, 35,CUYAHOGA            
7096,OH,OH,39,44131, 2,1,0,4,Y, , 2, 3,100,1030,1035,032189,032389,     2.5,    18.1,  1619.078350,0,0, 35,CUYAHOGA            
7097,OH,OH,39,44131, 2,1,0,7,Y, , 3, 3, 56,1050,0940,031689,031889,     1.8,    12.6,  1813.707647,0,0, 35,CUYAHOGA            
7098,OH,OH,39,44131, 2,1,0,2,Y, , 4, 3, 56,1430,1430,032789,032989,     1.5,    20.8,  1650.561535,0,0, 35,CUYAHOGA            
7099,OH,OH,39,44133, 2,2,1,1,N, , 2, 3, 90,0835,0835,033089,040489,     0.6,    27.3,  1619.078350,0,0, 35,CUYAHOGA            
7100,OH,OH,39,44133, 2,1,0,4,Y, , 4, 3, 95,1730,1830,032089,032289,     2.0,    14.0,  1650.561535,0,0, 35,CUYAHOGA            
7101,OH,OH,39,44134, 2,2,0,4,Y, , 2, 3, 25,1450,1430,031689,031889,     0.8,    34.5,  1619.078350,0,0, 35,CUYAHOGA            
7102,OH,OH,39,44134, 2,1,0,4,Y, , 4, 3, 96,1115,1115,032089,032289,     1.8,    10.7,  1650.561535,0,0, 35,CUYAHOGA            
7103,OH,OH,39,44134, 2,1,0,4,Y, , 2, 3, 61,1130,1130,031889,032089,     0.9,    19.7,  1619.078350,0,0, 35,CUYAHOGA            
7104,OH,OH,39,44134, 2,1,0,4,Y, , 3, 3, 43,0930,1000,032089,032289,     0.9,    18.6,  1813.707647,0,0, 35,CUYAHOGA            
7105,OH,OH,39,44134, 2,1,0,0,Y, , 5, 3,  1,1157,1157,050589,050589,     1.2,    21.7,  1660.372480,0,0, 35,CUYAHOGA            
7106,OH,OH,39,44135, 2,1,1,7,N, , 2, 3, 30,0900,0900,040489,040489,     1.7,    12.8,  1619.078350,0,0, 35,CUYAHOGA            
7107,OH,OH,39,44135, 2,1,0,7,Y, , 4, 3, 66,1540,0730,032089,032389,     0.5,    34.5,  1650.561535,0,0, 35,CUYAHOGA            
7108,OH,OH,39,44135, 2,1,0,4,Y, , 2, 3, 82,1530,1530,032889,033089,     0.0,     0.0,  1619.078350,0,0, 35,CUYAHOGA            
7109,OH,OH,39,44135, 2,1,0,7,Y, , 4, 3, 85,2004,2004,040489,040489,     0.5,    52.1,  1650.561535,0,0, 35,CUYAHOGA            
7110,OH,OH,39,44135, 2,1,1,3,N, , 5, 3, 43,1515,1515,032889,033089,     1.4,    19.5,  1660.372480,0,0, 35,CUYAHOGA            
7111,OH,OH,39,44136, 2,1,0,4,Y, , 3, 3, 29,1440,1455,032289,032489,     2.1,    10.9,  1813.707647,0,0, 35,CUYAHOGA            
7112,OH,OH,39,44136, 2,1,1,1,N, , 5, 3,110,1430,1445,050589,050589,     1.7,    13.0,  1660.372480,0,0, 35,CUYAHOGA            
7113,OH,OH,39,44139, 2,1,0,4,Y, , 2, 3, 80,1500,1500,032289,032489,     2.1,    11.0,  1619.078350,0,0, 35,CUYAHOGA            
7114,OH,OH,39,44139, 2,1,0,4,Y, , 3, 3, 52,0955,0955,032289,032489,     1.1,    19.8,  1813.707647,0,0, 35,CUYAHOGA            
7115,OH,OH,39,44140, 2,1,0,4,Y, , 1, 3, 93,1800,1800,032089,032289,     1.4,    20.3,  1721.732269,0,0, 35,CUYAHOGA            
7116,OH,OH,39,44140, 2,1,0,4,Y, , 4, 3, 93,0900,0900,032289,032489,     1.9,    14.6,  1650.561535,0,0, 35,CUYAHOGA            
7117,OH,OH,39,44140, 2,1,1,2,N, , 5, 3, 53,1515,1403,031689,031889,     1.1,    21.7,  1660.372480,0,0, 35,CUYAHOGA            
7118,OH,OH,39,44140, 2,1,0,2,Y, , 2, 3, 58,0910,1025,031689,031889,     1.1,    15.7,  1619.078350,0,0, 35,CUYAHOGA            
7119,OH,OH,39,44141, 2,1,0,4,Y, , 2, 3, 21,1610,1220,031689,031989,     1.8,    10.7,  1619.078350,0,0, 35,CUYAHOGA            
7120,OH,OH,39,44141, 2,1,0,0,Y, , 2, 3, 70,0720,0920,032089,032289,     1.1,    23.9,  1619.078350,0,0, 35,CUYAHOGA            
7121,OH,OH,39,44141, 2,1,1,1,N, , 1, 3, 22,1605,1605,032889,033089,    12.1,     3.3,  1721.732269,0,0, 35,CUYAHOGA            
7122,OH,OH,39,44141, 2,1,0,4,Y, , 2, 3, 32,0917,1000,031689,031989,     0.7,    25.3,  1619.078350,0,0, 35,CUYAHOGA            
7123,OH,OH,39,44142, 2,1,0,4,Y, , 4, 3, 29,1550,1530,032289,032489,     0.9,    22.2,  1650.561535,0,0, 35,CUYAHOGA            
7124,OH,OH,39,44142, 2,2,0,0,Y, , 5, 3, 63,1400,1400,032089,032289,     0.3,     0.0,  1660.372480,0,0, 35,CUYAHOGA            
7125,OH,OH,39,44143, 2,1,0,7,Y, , 2, 3, 44,2200,2230,032689,032889,     1.2,    22.3,  1619.078350,0,0, 35,CUYAHOGA            
7126,OH,OH,39,44143, 2,1,0,4,Y, , 5, 3, 77,1630,1630,032089,032289,     1.6,    16.1,  1660.372480,0,0, 35,CUYAHOGA            
7127,OH,OH,39,44144, 2,1,0,0,Y, , 2, 3, 70,1000,1100,040489,040489,     1.2,    17.8,  1619.078350,0,0, 35,CUYAHOGA            
7128,OH,OH,39,44145, 2,1,0,4,Y, , 5, 3, 51,1430,1756,031689,031889,     3.2,     7.5,  1660.372480,0,0, 35,CUYAHOGA            
7129,OH,OH,39,44145, 2,1,1,3,N, , 3, 3, 30,1450,1612,031689,031889,     8.1,     5.0,  1813.707647,0,0, 35,CUYAHOGA            
7130,OH,OH,39,44145, 2,1,1,3,N, , 5, 3, 59,1600,1600,032889,033089,     3.9,     8.1,  1660.372480,0,0, 35,CUYAHOGA            
7131,OH,OH,39,44146, 2,1,0,4,Y, , 2, 3, 72,1052,1105,032089,032289,     1.1,    14.3,  1619.078350,0,0, 35,CUYAHOGA            
7132,OH,OH,39,44146, 2,1,0,4,Y, , 4, 3, 55,1006,1035,032089,032289,     0.4,     0.0,  1650.561535,0,0, 35,CUYAHOGA            
7133,OH,OH,39,44147, 2,1,0,5,Y, , 2, 3,112,1700,0500,040489,040489,     1.3,    27.9,  1619.078350,0,0, 35,CUYAHOGA            
7134,OH,OH,39,45303, 3,1,1,1,Y, , 2, 2, 52,0810,0810,031889,032089,     2.9,     8.4,   739.482502,0,0, 37,DARKE               
7135,OH,OH,39,45304, 3,1,1,3,N, , 5, 2, 56,2130,2130,031389,031589,     0.0,     0.0,   801.201867,0,0, 37,DARKE               
7136,OH,OH,39,45304, 3,1,1,2,N, , 4, 2,  1,1030,1030,050589,050589,     2.2,    10.8,   863.119585,0,0, 37,DARKE               
7137,OH,OH,39,45331, 3,1,1,1,N, , 2, 2, 36,1900,1900,031789,031989,     1.5,    13.9,   739.482502,0,0, 37,DARKE               
7138,OH,OH,39,45331, 3,1,1,2,N, , 3, 2, 80,1507,1533,031589,031789,    12.1,     3.9,   761.377191,0,0, 37,DARKE               
7139,OH,OH,39,45331, 3,1,0,5,Y, , 4, 2, 82,1400,1400,032589,032789,     8.5,     3.8,   863.119585,0,0, 37,DARKE               
7140,OH,OH,39,45331, 3,1,0,5,N, , 4, 2, 92,1320,1320,041789,041989,     2.8,     7.7,   863.119585,0,0, 37,DARKE               
7141,OH,OH,39,45331, 3,1,0,4,Y, , 5, 2, 92,0700,0700,040489,041089,    13.0,     2.8,   801.201867,0,0, 37,DARKE               
7142,OH,OH,39,45331, 3,1,0,7,Y, , 4, 2,100,1800,1800,031989,032189,     1.6,    13.4,   863.119585,0,0, 37,DARKE               
7143,OH,OH,39,45331, 3,1,1,1,Y, , 5, 2, 57,0830,0830,031189,031389,     3.8,     7.1,   801.201867,0,0, 37,DARKE               
7144,OH,OH,39,45331, 3,1,1,3,N, , 2, 2,106,0900,0900,040489,041089,    12.7,     2.8,   739.482502,0,0, 37,DARKE               
7145,OH,OH,39,45346, 3,1,1,1,N, , 3, 2, 87,1900,1900,040489,040489,     0.4,     0.0,   761.377191,0,0, 37,DARKE               
7146,OH,OH,39,45346, 3,0,9,0, , , 4, 2,  3,0600,0600,051889,052089,     0.8,    48.8,   863.119585,0,0, 37,DARKE               
7147,OH,OH,39,45380, 3,1,0,4,Y, , 5, 2, 31,1230,1230,031989,032189,     6.8,     4.1,   801.201867,0,0, 37,DARKE               
7148,OH,OH,39,45390, 3,1,0,4,Y, , 1, 2, 43,0900,0900,031589,031789,     7.2,     4.4,   829.438484,0,0, 37,DARKE               
7149,OH,OH,39,43512, 1,1,1,3,N, , 2, 2, 51,1120,1000,030389,030389,     2.1,    12.8,   739.482502,0,0, 39,DEFIANCE            
7150,OH,OH,39,43512, 1,1,0,7,Y, , 1, 2, 63,0700,0708,031689,031889,     2.1,    11.3,   829.438484,0,0, 39,DEFIANCE            
7151,OH,OH,39,43512, 1,1,0,4,Y, , 4, 2, 76,1939,2153,032789,032989,     3.9,     8.9,   863.119585,0,0, 39,DEFIANCE            
7152,OH,OH,39,43512, 1,1,0,0,Y, , 1, 2, 92,1140,1220,031889,032089,     1.7,    10.7,   829.438484,0,0, 39,DEFIANCE            
7153,OH,OH,39,43512, 1,1,0,4,Y, , 3, 2, 54,1100,2200,041389,041589,     2.0,    12.6,   761.377191,0,0, 39,DEFIANCE            
7154,OH,OH,39,43512, 1,1,1,2,Y, , 2, 2,107,1000,1000,041189,041389,     1.3,    19.6,   739.482502,0,0, 39,DEFIANCE            
7155,OH,OH,39,43530, 1,1,1,3,N, , 3, 2, 39,1515,1515,030389,031089,     1.8,    12.0,   761.377191,0,0, 39,DEFIANCE            
7156,OH,OH,39,43556, 1,1,1,7,N, , 5, 2, 55,1700,1700,031489,031689,     0.4,     0.0,   801.201867,0,0, 39,DEFIANCE            
7157,OH,OH,39,43015, 1,1,0,4,Y, , 1, 2, 50,1200,1215,033189,040489,     3.5,     8.5,   829.438484,0,0, 41,DELAWARE            
7158,OH,OH,39,43015, 1,1,0,7,Y, , 3, 2, 83,0613,0617,032189,032389,    16.7,     3.3,   761.377191,0,0, 41,DELAWARE            
7159,OH,OH,39,43015, 1,1,1,3,Y, , 4, 2, 74,1830,1830,032189,032389,     2.0,    12.3,   863.119585,0,0, 41,DELAWARE            
7160,OH,OH,39,43015, 1,1,0,4,Y, , 5, 2, 89,0725,0720,032089,032289,    21.7,     3.0,   801.201867,0,0, 41,DELAWARE            
7161,OH,OH,39,43015, 1,1,0,4,Y, , 3, 2, 79,2110,2110,040489,040489,     9.7,     3.8,   761.377191,0,0, 41,DELAWARE            
7162,OH,OH,39,43015, 1,1,0,7,Y, , 2, 2,100,1600,1600,032089,032289,    10.7,     3.8,   739.482502,0,0, 41,DELAWARE            
7163,OH,OH,39,43015, 1,1,0,4,Y, , 4, 2,105,0700,0700,041889,042089,     7.5,     5.4,   863.119585,0,0, 41,DELAWARE            
7164,OH,OH,39,43015, 1,1,1,7,N, , 2, 2,111,1930,1930,040489,040489,     1.1,    21.8,   739.482502,0,0, 41,DELAWARE            
7165,OH,OH,39,43015, 1,1,1,1,N, , 5, 2,115,1855,1857,040489,040489,     0.3,     0.0,   801.201867,0,0, 41,DELAWARE            
7166,OH,OH,39,43021, 1,1,0,4,Y, , 3, 2, 38,1045,1050,041189,041389,     7.9,     4.9,   761.377191,0,0, 41,DELAWARE            
7167,OH,OH,39,43021, 1,1,0,4,Y, , 5, 2, 37,1100,1100,031089,031289,     9.5,     3.7,   801.201867,0,0, 41,DELAWARE            
7168,OH,OH,39,43061, 1,1,1,2,Y, , 3, 2,109,1100,1100,040489,040489,     1.0,    20.6,   761.377191,0,0, 41,DELAWARE            
7169,OH,OH,39,43065, 1,1,0,2,Y, , 2, 2, 22,1000,1000,031689,031889,     5.3,     4.8,   739.482502,0,0, 41,DELAWARE            
7170,OH,OH,39,43065, 1,1,0,7,Y, , 5, 2, 71,2000,2000,031589,031789,     2.5,     9.5,   801.201867,0,0, 41,DELAWARE            
7171,OH,OH,39,43065, 1,1,0,4,Y, , 4, 2,109,0745,0750,041089,041289,     5.9,     4.4,   863.119585,0,0, 41,DELAWARE            
7172,OH,OH,39,43074, 1,1,0,4,Y, , 2, 2, 21,1700,1700,031689,031889,     2.3,    12.3,   739.482502,0,0, 41,DELAWARE            
7173,OH,OH,39,43074, 1,1,0,4,Y, , 1, 2, 28,1150,2100,031089,031389,     2.0,     7.8,   829.438484,0,0, 41,DELAWARE            
7174,OH,OH,39,43074, 1,1,0,4,Y, , 4, 2, 27,1500,1500,041789,041989,     6.5,     4.1,   863.119585,0,0, 41,DELAWARE            
7175,OH,OH,39,43074, 1,1,0,7,Y, , 2, 2, 71,0935,0935,032189,032389,     2.4,    11.4,   739.482502,0,0, 41,DELAWARE            
7176,OH,OH,39,43074, 1,1,0,4,Y, , 5, 2, 46,1345,1345,031489,031689,     6.3,     6.0,   801.201867,0,0, 41,DELAWARE            
7177,OH,OH,39,44089, 1,1,0,0,Y, , 2, 2, 46,1115,1130,041089,041289,     1.1,    25.6,   739.482502,0,0, 43,ERIE                
7178,OH,OH,39,44814, 1,1,1,1,N, , 2, 2, 69,0940,1030,041089,041289,     0.3,     0.0,   739.482502,0,0, 43,ERIE                
7179,OH,OH,39,44824, 1,1,0,4,Y, , 3, 2, 51,0852,0852,041089,041289,     1.8,    15.0,   761.377191,0,0, 43,ERIE                
7180,OH,OH,39,44839, 1,1,0,4,Y, , 2, 2, 24,0910,0900,041089,041289,     9.5,     3.4,   739.482502,0,0, 43,ERIE                
7181,OH,OH,39,44839, 1,1,0,4,Y, , 3, 2, 25,1915,1950,040489,041189,     1.9,    11.1,   761.377191,0,0, 43,ERIE                
7182,OH,OH,39,44839, 1,1,0,4,Y, , 1, 2, 45,0900,0900,040489,040489,     6.2,     5.2,   829.438484,0,0, 43,ERIE                
7183,OH,OH,39,44839, 1,1,0,7,Y, , 4, 2, 59,1725,1805,041089,041289,     1.1,    22.9,   863.119585,0,0, 43,ERIE                
7184,OH,OH,39,44839, 1,1,0,0,Y, , 2, 2,107,1705,1645,041189,041489,     2.5,     8.0,   739.482502,0,0, 43,ERIE                
7185,OH,OH,39,44870, 1,1,0,4,Y, , 5, 2, 28,1600,1800,041089,041289,    21.1,     2.6,   801.201867,0,0, 43,ERIE                
7186,OH,OH,39,44870, 1,1,1,7,N, , 4, 2, 50,1325,1330,041089,041289,     1.0,    17.1,   863.119585,0,0, 43,ERIE                
7187,OH,OH,39,44870, 1,1,0,4,Y, , 4, 2, 67,1400,1545,041089,041289,     2.4,    12.6,   863.119585,0,0, 43,ERIE                
7188,OH,OH,39,44870, 1,1,0,4,Y, , 3, 2, 35,1430,1441,041089,041289,     6.1,     6.2,   761.377191,0,0, 43,ERIE                
7189,OH,OH,39,44870, 1,1,0,4,Y, , 3, 2, 75,1500,1510,041089,041289,     8.1,     5.2,   761.377191,0,0, 43,ERIE                
7190,OH,OH,39,44870, 1,1,0,4,Y, , 1, 2, 49,1615,0630,041089,041389,     9.3,     4.4,   829.438484,0,0, 43,ERIE                
7191,OH,OH,39,44870, 1,1,1,2,N, , 4, 2, 77,1100,0800,040489,041089,     3.7,     6.5,   863.119585,0,0, 43,ERIE                
7192,OH,OH,39,44870, 1,1,1,1,N, , 3, 2, 60,0830,0830,041389,041589,     2.6,    14.9,   761.377191,0,0, 43,ERIE                
7193,OH,OH,39,44870, 1,1,0,4,Y, , 5, 2, 32,1330,1800,041089,041289,     1.4,    24.2,   801.201867,0,0, 43,ERIE                
7194,OH,OH,39,44870, 1,1,0,7,Y, , 2, 2,117,1915,1915,042589,042789,     4.4,     6.2,   739.482502,0,0, 43,ERIE                
7195,OH,OH,39,44870, 1,1,0,4,Y, , 4, 2, 12,1015,1015,042089,042289,     1.7,    10.1,   863.119585,0,0, 43,ERIE                
7196,OH,OH,39,43046, 4,1,1,3,N, , 5, 2, 50,1250,1250,032289,032489,     2.1,    10.9,   801.201867,0,0, 45,FAIRFIELD           
7197,OH,OH,39,43102, 4,1,0,7,Y, , 3, 2, 56,1225,1230,031689,031889,    21.4,     2.6,   761.377191,0,0, 45,FAIRFIELD           
7198,OH,OH,39,43105, 4,1,0,4,Y, , 1, 2, 23,1605,1615,032889,033089,     5.5,     5.9,   829.438484,0,0, 45,FAIRFIELD           
7199,OH,OH,39,43105, 4,1,0,4,Y, , 5, 2, 24,1215,1240,031589,031789,     5.2,     5.3,   801.201867,0,0, 45,FAIRFIELD           
7200,OH,OH,39,43105, 4,1,0,1,Y, , 1, 2, 65,1215,1215,032289,032489,   102.5,     1.0,   829.438484,0,0, 45,FAIRFIELD           
7201,OH,OH,39,43105, 4,1,0,1,Y, , 3, 2, 60,1155,1155,031589,031789,     8.6,     3.7,   761.377191,0,0, 45,FAIRFIELD           
7202,OH,OH,39,43107, 4,1,0,4,Y, , 4, 2, 32,1037,1230,031489,031689,     9.4,     4.3,   863.119585,0,0, 45,FAIRFIELD           
7203,OH,OH,39,43107, 4,1,0,4,Y, , 3, 2, 11,1030,1019,041989,042189,     0.8,    27.9,   761.377191,0,0, 45,FAIRFIELD           
7204,OH,OH,39,43112, 4,1,1,1,N, , 2, 2, 36,0615,0615,032989,033189,     0.2,     0.0,   739.482502,0,0, 45,FAIRFIELD           
7205,OH,OH,39,43112, 4,1,0,4,Y, , 1, 2,111,0925,0955,042689,042889,   238.5,     0.7,   829.438484,0,0, 45,FAIRFIELD           
7206,OH,OH,39,43130, 4,1,0,4,Y, , 2, 2, 24,1530,1600,032289,032489,     7.6,     4.0,   739.482502,0,0, 45,FAIRFIELD           
7207,OH,OH,39,43130, 4,1,0,4,Y, , 3, 2, 32,0900,0900,041489,041689,    27.4,     3.1,   761.377191,0,0, 45,FAIRFIELD           
7208,OH,OH,39,43130, 4,1,0,4,Y, , 5, 2, 62,1130,1230,032189,032389,     2.8,     8.8,   801.201867,0,0, 45,FAIRFIELD           
