idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
6903,TX,TX,48,79512, 4,0,9,0, , , 2, 2,106,1700,1700,040491,040491,     0.1,   441.3,    51.545358,0,0,335,MITCHELL            
6904,TX,TX,48,79512, 4,1,1,3,N, , 4, 2,173,0900,1100,032591,040491,     0.6,    63.5,    48.765732,0,0,335,MITCHELL            
6905,TX,TX,48,79512, 4,1,1,1,N, , 4, 2,197,1300,1300,041191,041891,     0.4,    94.5,    48.765732,0,0,335,MITCHELL            
6906,TX,TX,48,79512, 4,1,1,3,N, , 5, 2,209,2050,1050,041591,042291,     0.1,   294.0,    52.798098,0,0,335,MITCHELL            
6907,TX,TX,48,79532, 4,1,1,3,N, , 2, 2, 24,1730,0810,040491,040491,     0.4,    74.3,    51.545358,0,0,335,MITCHELL            
6908,TX,TX,48,79532, 4,1,1,3,N, , 5, 2, 39,0700,1100,123190,010191,     1.1,    35.9,    52.798098,0,0,335,MITCHELL            
6909,TX,TX,48,79532, 4,5,1,3,N, , 5, 2, 51,1500,1500,012491,013191,     0.7,    46.4,    52.798098,0,0,335,MITCHELL            
6910,TX,TX,48,79532, 4,1,1,3,N, , 3, 2,119,1700,1700,021991,022691,     1.1,    33.8,    51.214853,0,0,335,MITCHELL            
6911,TX,TX,48,79532, 4,1,1,1,N, , 4, 2,143,1330,1330,031191,031791,     1.6,    25.4,    48.765732,0,0,335,MITCHELL            
6912,TX,TX,48,79532, 4,0,9,0, , , 5, 2,211,2100,1520,041091,041891,    14.0,     5.4,    52.798098,0,0,335,MITCHELL            
6913,TX,TX,48,79565, 4,1,1,1,N, , 3, 2, 72,1416,1230,020291,021091,     2.2,    19.1,    51.214853,0,0,335,MITCHELL            
6914,TX,TX,48,76230, 5,1,1,1,N, , 2, 5,147,0700,0700,031691,032391,     0.5,   115.8,  1085.120581,0,0,337,MONTAGUE            
6915,TX,TX,48,76230, 5,1,1,1,N, , 4, 5,180,0900,0900,032991,040491,     0.3,   119.0,  1137.564729,0,0,337,MONTAGUE            
6916,TX,TX,48,76265, 5,1,1,1,N, , 2, 5,145,1800,1800,031091,031791,     1.3,    27.4,  1085.120581,0,0,337,MONTAGUE            
6917,TX,TX,48,77301,10,1,1,7,N, , 4, 3, 53,1540,1740,012891,020291,     0.4,    98.0,   478.829185,0,0,339,MONTGOMERY          
6918,TX,TX,48,77301,10,1,1,2,N, , 5, 3, 70,0800,0800,020291,021291,    -0.1,     0.0,   393.271168,0,0,339,MONTGOMERY          
6919,TX,TX,48,77301,10,1,1,3,N, , 3, 3, 75,0900,0900,021491,022191,     0.0,     0.0,   450.121754,0,0,339,MONTGOMERY          
6920,TX,TX,48,77301,10,1,1,2,N, , 5, 3,156,1640,1640,031091,031791,     0.1,   255.7,   393.271168,0,0,339,MONTGOMERY          
6921,TX,TX,48,77302,10,1,1,3,N, , 4, 3,152,0910,0910,030391,031291,     0.0,   792.5,   478.829185,0,0,339,MONTGOMERY          
6922,TX,TX,48,77302,10,1,1,3,N, , 2, 3,156,1730,1730,051091,051791,     0.4,    77.6,   538.321668,2,0,339,MONTGOMERY          
6923,TX,TX,48,77303,10,1,1,3,N, , 5, 3,109,1800,1800,021591,022291,     0.6,    61.5,   393.271168,0,0,339,MONTGOMERY          
6924,TX,TX,48,77304,10,1,1,2,N, , 4, 3, 99,0915,0915,021891,022591,     0.6,    51.8,   478.829185,0,0,339,MONTGOMERY          
6925,TX,TX,48,77304,10,1,1,2,N, , 3, 3,104,2100,1700,022191,022891,     0.2,   167.0,   450.121754,0,0,339,MONTGOMERY          
6926,TX,TX,48,77339,10,1,1,1,N, , 3, 6, 33,2030,2040,011691,012391,     0.5,    84.8,  2215.139881,0,0,339,MONTGOMERY          
6927,TX,TX,48,77356,10,1,1,3,N, , 5, 3, 61,1000,0730,020291,020291,     0.4,    65.9,   393.271168,0,0,339,MONTGOMERY          
6928,TX,TX,48,77356,10,1,1,3,N, , 5, 3,104,0625,1130,021691,022391,     0.6,    61.7,   393.271168,0,0,339,MONTGOMERY          
6929,TX,TX,48,77356,10,1,1,1,N, , 3, 3,136,1900,2000,030391,031391,     0.1,   219.9,   450.121754,0,0,339,MONTGOMERY          
6930,TX,TX,48,77356,10,1,1,3,N, , 1, 3,206,0600,0600,033191,040491,     0.2,   216.6,   537.326154,0,0,339,MONTGOMERY          
6931,TX,TX,48,77356,10,1,1,1,N, , 4, 3,139,0615,0615,032491,040491,     2.1,    16.4,   478.829185,0,0,339,MONTGOMERY          
6932,TX,TX,48,77357,10,1,1,2,N, , 5, 3, 72,1900,1900,020291,020291,     0.5,    72.4,   393.271168,0,0,339,MONTGOMERY          
6933,TX,TX,48,77357,10,1,1,1,N, , 1, 3,110,0800,0800,022091,022791,     0.5,    79.2,   537.326154,0,0,339,MONTGOMERY          
6934,TX,TX,48,77357,10,1,1,7,N, , 2, 3,192,0100,0100,050591,051591,     0.2,   299.8,   538.321668,0,0,339,MONTGOMERY          
6935,TX,TX,48,77357,10,1,1,1,N, , 3, 3,194,0900,0900,041691,042391,     0.4,    85.3,   450.121754,0,0,339,MONTGOMERY          
6936,TX,TX,48,77372,10,1,1,1,N, , 3, 3, 41,2030,2043,011791,012491,    -0.1,     0.0,   450.121754,0,0,339,MONTGOMERY          
6937,TX,TX,48,77372,10,1,1,3,N, , 1, 3, 70,0835,0835,020291,020291,    -0.1,     0.0,   537.326154,0,0,339,MONTGOMERY          
6938,TX,TX,48,77378,10,1,1,3,N, , 4, 3,170,2000,2030,033191,040491,     0.1,   557.0,   478.829185,0,0,339,MONTGOMERY          
6939,TX,TX,48,77378,10,1,1,7,N, , 3, 3,174,2030,0700,032691,040491,     0.0,     0.0,   450.121754,0,0,339,MONTGOMERY          
6940,TX,TX,48,77380,10,1,1,4,N, , 4, 6, 74,1730,2100,021091,021791,     0.4,    90.5,  2310.352817,0,0,339,MONTGOMERY          
6941,TX,TX,48,77385,10,1,1,7,N, , 5, 3, 24,0430,1700,121790,122390,     0.2,   160.2,   393.271168,0,0,339,MONTGOMERY          
6942,TX,TX,48,77385,10,1,1,2,N, , 1, 3, 53,1030,1430,012991,020291,     0.9,    47.9,   537.326154,0,0,339,MONTGOMERY          
6943,TX,TX,48,77385,10,1,1,2,N, , 3, 3,128,1540,1930,030391,030391,    -0.1,     0.0,   450.121754,0,0,339,MONTGOMERY          
6944,TX,TX,48,79029,13,1,1,1,N, , 2, 4, 25,1730,1530,122890,010191,     2.6,    15.5,   539.271146,0,0,341,MOORE               
6945,TX,TX,48,79029,13,1,1,2,N, , 5, 4, 31,1030,1030,122190,122890,     5.2,     7.3,   554.506006,0,0,341,MOORE               
6946,TX,TX,48,79029,13,1,1,1,N, , 4, 4, 88,1800,1800,021991,022691,     3.5,    12.0,   543.170669,0,0,341,MOORE               
6947,TX,TX,48,79029,13,1,1,1,N, , 5, 4,160,1230,1230,040491,041291,     2.7,    13.8,   554.506006,0,0,341,MOORE               
6948,TX,TX,48,79029,13,1,1,1,N, , 2, 4,202,1100,1100,041191,041891,     2.5,    15.1,   539.271146,0,0,341,MOORE               
6949,TX,TX,48,79086,13,1,1,2,N, , 4, 4, 39,2030,2030,012391,013091,     4.1,    12.4,   543.170669,0,0,341,MOORE               
6950,TX,TX,48,75568, 7,1,1,2,N, , 2, 4,  3,2130,2200,030391,031191,     0.4,   133.8,   539.271146,0,0,343,MORRIS              
6951,TX,TX,48,75571, 7,1,1,1,N, , 5, 4, 90,0900,0900,020291,021091,     0.9,    45.6,   554.506006,0,0,343,MORRIS              
6952,TX,TX,48,75571, 7,1,1,1,N, , 2, 4,120,1700,1700,021591,022291,     0.9,    56.5,   539.271146,0,0,343,MORRIS              
6953,TX,TX,48,75571, 7,1,1,1,N, , 1, 4,144,2000,2000,030391,031591,    -0.2,     0.0,   612.866109,0,0,343,MORRIS              
6954,TX,TX,48,75638, 7,1,1,3,N, , 4, 4, 85,0900,0900,021591,022291,     1.1,    48.6,   543.170669,0,0,343,MORRIS              
6955,TX,TX,48,75638, 7,1,1,1,N, , 4, 4, 16,1600,1600,033191,040491,     0.9,    42.2,   543.170669,0,0,343,MORRIS              
6956,TX,TX,48,75657, 7,1,1,1,N, , 5, 4, 63,1200,1200,021591,022291,     0.7,    43.9,   554.506006,0,0,343,MORRIS              
6957,TX,TX,48,75961, 7,1,1,1,N, , 2, 4, 22,1715,1720,020291,021491,     0.4,    99.0,   539.271146,0,0,347,NACOGDOCHES         
6958,TX,TX,48,75961, 7,1,1,1,N, , 1, 4, 83,1345,1345,020291,020291,     1.4,    39.6,   612.866109,0,0,347,NACOGDOCHES         
6959,TX,TX,48,75961, 7,1,1,1,N, , 2, 4, 68,0850,0850,042791,050591,     1.3,    26.1,   539.271146,2,0,347,NACOGDOCHES         
6960,TX,TX,48,75961, 7,1,1,2,N, , 3, 4,126,0700,0730,022891,030391,     0.2,   148.1,   607.236686,0,0,347,NACOGDOCHES         
6961,TX,TX,48,75961, 7,1,1,1,N, , 4, 4,137,1400,1400,022691,030391,     0.1,   389.5,   543.170669,0,0,347,NACOGDOCHES         
6962,TX,TX,48,75961, 7,1,1,3,N, , 1, 4,150,1930,2130,030391,031091,     0.3,    95.3,   612.866109,0,0,347,NACOGDOCHES         
6963,TX,TX,48,75961, 7,1,1,3,N, , 1, 4,205,1430,1651,033091,040491,    -0.3,     0.0,   612.866109,0,0,347,NACOGDOCHES         
6964,TX,TX,48,75961, 7,1,1,5,N, , 5, 4,161,1159,1159,040491,041391,     0.3,    84.4,   554.506006,0,0,347,NACOGDOCHES         
6965,TX,TX,48,75961, 7,1,1,2,N, , 2, 4,200,1615,1706,041091,041791,     1.3,    38.7,   539.271146,0,0,347,NACOGDOCHES         
6966,TX,TX,48,75110, 5,1,1,7,N, , 2, 5, 25,1400,1100,012691,020291,    -0.1,     0.0,  1085.120581,0,0,349,NAVARRO             
6967,TX,TX,48,75110, 5,1,1,3,N, , 4, 5,212,0715,0715,041691,042391,    -0.2,     0.0,  1137.564729,0,0,349,NAVARRO             
6968,TX,TX,48,76679, 5,1,1,1,N, , 4, 5, 39,1000,2100,021791,022491,     0.5,    98.6,  1137.564729,0,0,349,NAVARRO             
6969,TX,TX,48,75966,10,2,1,0,N, , 4, 3,209,1730,1730,040491,041191,    -0.1,     0.0,   478.829185,0,0,351,NEWTON              
6970,TX,TX,48,77614,10,1,1,2,N, , 4, 3, 96,0800,0800,021991,022691,     0.3,   109.0,   478.829185,0,0,351,NEWTON              
6971,TX,TX,48,79506, 5,1,1,3,N, , 5, 5,107,1415,1415,021891,022591,     0.2,   187.5,  1072.231548,0,0,353,NOLAN               
6972,TX,TX,48,79545, 5,1,1,3,N, , 4, 5, 44,0730,0630,012191,012891,     1.5,    24.5,  1137.564729,0,0,353,NOLAN               
6973,TX,TX,48,79556, 5,1,1,5,N, , 3, 5, 34,1310,2100,122190,122890,     1.8,    23.1,  1344.215210,0,0,353,NOLAN               
6974,TX,TX,48,79556, 5,1,1,3,N, , 4, 5, 89,1300,1300,021591,022291,     1.1,    28.7,  1137.564729,0,0,353,NOLAN               
6975,TX,TX,48,79556, 5,1,1,1,N, , 1, 5,152,2100,2100,031191,031891,     0.0,     0.0,  1368.414011,0,0,353,NOLAN               
6976,TX,TX,48,78405,12,1,1,1,N, , 1, 5,144,0600,0600,031291,031991,     0.5,    79.1,  1368.414011,0,0,355,NUECES              
6977,TX,TX,48,78410,12,1,1,3,Y, , 5, 5, 47,1240,1200,122290,122990,     0.5,   109.6,  1072.231548,0,0,355,NUECES              
6978,TX,TX,48,78410,12,1,1,2,N, , 3, 5, 46,1130,1130,011891,012591,     0.5,    77.2,  1344.215210,0,0,355,NUECES              
6979,TX,TX,48,78410,12,1,1,3,N, , 4, 5,182,1734,1745,032991,040491,     1.2,    42.9,  1137.564729,0,0,355,NUECES              
6980,TX,TX,48,78411,12,0,9,0, , , 4, 5, 41,1722,1100,122690,010191,     0.4,   129.9,  1137.564729,0,0,355,NUECES              
6981,TX,TX,48,78411,12,1,1,3,N, , 4, 5,136,1530,1535,030391,031291,     0.4,    66.7,  1137.564729,0,0,355,NUECES              
6982,TX,TX,48,78411,12,1,1,3,N, , 2, 5,181,1330,1330,033091,040491,     0.5,    79.2,  1085.120581,0,0,355,NUECES              
6983,TX,TX,48,78412,12,1,1,1,N, , 4, 5, 38,1545,1545,013091,020291,     2.1,    22.4,  1137.564729,0,0,355,NUECES              
6984,TX,TX,48,78412,12,1,1,2,N, , 1, 5,193,1600,1600,040491,041691,     0.0,  1352.4,  1368.414011,0,0,355,NUECES              
6985,TX,TX,48,78413,12,1,1,0,N, , 5, 5, 10,2135,2135,030391,031391,     0.7,    60.9,  1072.231548,0,0,355,NUECES              
6986,TX,TX,48,78413,12,1,1,2,N, , 2, 5, 20,1945,1945,031491,032191,     0.8,    49.7,  1085.120581,0,0,355,NUECES              
6987,TX,TX,48,78413,12,1,1,1,N, , 2, 5,182,1730,0730,032991,040491,     0.8,    40.4,  1085.120581,0,0,355,NUECES              
6988,TX,TX,48,78415,12,1,1,2,N, , 2, 5, 72,1400,1300,012591,020291,     1.0,    34.8,  1085.120581,0,0,355,NUECES              
6989,TX,TX,48,78416,12,1,1,3,N, , 3, 5, 70,0720,0720,020291,021191,     0.9,    31.6,  1344.215210,0,0,355,NUECES              
6990,TX,TX,48,78418,12,1,1,1,N, , 5, 5, 64,2100,2100,012791,020291,     0.3,   100.0,  1072.231548,0,0,355,NUECES              
6991,TX,TX,48,78418,12,1,1,3,N, , 4, 5,  4,1030,0730,030391,031391,    -0.2,     0.0,  1137.564729,0,0,355,NUECES              
6992,TX,TX,48,78466,12,2,1,3,N, , 5, 5,  7,1000,1100,031291,031991,     0.8,    47.2,  1072.231548,0,0,355,NUECES              
6993,TX,TX,48,79070,13,1,1,3,N, , 5, 4, 29,1100,1050,122290,122990,     2.6,    30.8,   554.506006,0,0,357,OCHILTREE           
6994,TX,TX,48,79070,13,1,1,2,N, , 3, 4, 85,1300,1300,022791,030391,     3.1,    16.7,   607.236686,0,0,357,OCHILTREE           
6995,TX,TX,48,79070,13,1,1,1,N, , 5, 4, 84,0830,0840,021891,022591,     5.5,     7.6,   554.506006,0,0,357,OCHILTREE           
6996,TX,TX,48,79070,13,2,1,1,N, , 2, 4,170,0900,0900,040491,041591,     2.1,    19.1,   539.271146,0,0,357,OCHILTREE           
6997,TX,TX,48,79070,13,1,0,0,Y, , 2, 4,181,0800,0800,041291,041991,     4.6,    13.7,   539.271146,0,0,357,OCHILTREE           
6998,TX,TX,48,77611,12,1,1,3,N, , 4, 5, 45,0920,1020,040491,040491,     0.8,    49.6,  1137.564729,0,0,361,ORANGE              
6999,TX,TX,48,77611,12,1,9,2,N, , 1, 5,142,1400,1400,030391,031091,     0.2,   319.5,  1368.414011,0,0,361,ORANGE              
7000,TX,TX,48,77611,12,1,1,7,N, , 4, 5,194,2100,2100,043091,050591,    -0.1,     0.0,  1137.564729,0,0,361,ORANGE              
7001,TX,TX,48,77630,12,0,9,0, , , 4, 5, 37,1900,2200,121790,122590,     0.2,   497.8,  1137.564729,0,0,361,ORANGE              
7002,TX,TX,48,77630,12,1,1,3,N, , 3, 5, 29,1920,1930,121790,122490,     1.0,    59.4,  1344.215210,0,0,361,ORANGE              
7003,TX,TX,48,77630,12,1,1,3,N, , 2, 5, 79,0910,0915,021691,022391,     1.2,    26.4,  1085.120581,0,0,361,ORANGE              
7004,TX,TX,48,77630,12,1,1,3,N, , 4, 5,147,1300,1300,031091,031791,     0.4,    94.9,  1137.564729,0,0,361,ORANGE              
7005,TX,TX,48,77630,12,1,1,3,N, , 1, 5,161,0700,1600,032491,033191,     0.0,     0.0,  1368.414011,0,0,361,ORANGE              
7006,TX,TX,48,77630,12,1,1,3,N, , 1, 5,191,1600,1735,041191,041891,     0.4,    80.2,  1368.414011,0,0,361,ORANGE              
7007,TX,TX,48,77630,12,1,1,1,N, , 4, 5,201,0730,2300,041091,041791,     0.5,    85.7,  1137.564729,0,0,361,ORANGE              
7008,TX,TX,48,77662,12,0,9,0, , , 4, 5, 86,1715,1630,021591,022391,     0.8,    45.2,  1137.564729,0,0,361,ORANGE              
7009,TX,TX,48,77662,12,5,1,1,N, , 4, 5,108,0615,1600,021891,022691,     0.2,   150.2,  1137.564729,0,0,361,ORANGE              
7010,TX,TX,48,77662,12,1,1,7,N, , 5, 5,157,0625,0625,033191,040491,     0.3,    99.7,  1072.231548,0,0,361,ORANGE              
7011,TX,TX,48,76067, 5,1,1,1,N, , 2, 5, 65,1700,1700,012891,020291,     0.7,    52.2,  1085.120581,0,0,363,PALO PINTO          
7012,TX,TX,48,76067, 5,1,1,2,N, , 5, 5, 90,1115,1120,031191,031891,     1.9,    17.6,  1072.231548,0,0,363,PALO PINTO          
7013,TX,TX,48,76067, 5,1,1,7,N, , 4, 5,166,0730,0730,032691,040491,     0.6,    55.1,  1137.564729,0,0,363,PALO PINTO          
7014,TX,TX,48,76067, 5,5,1,2,N, , 2, 5,174,1700,2030,033091,040491,     0.4,   101.2,  1085.120581,0,0,363,PALO PINTO          
7015,TX,TX,48,76067, 5,1,1,1,N, , 2, 5,201,2030,2030,041491,042191,     0.5,    52.1,  1085.120581,0,0,363,PALO PINTO          
7016,TX,TX,48,76453, 5,1,1,1,N, , 2, 5,  4,1700,1900,032091,032791,     0.3,   132.3,  1085.120581,0,0,363,PALO PINTO          
7017,TX,TX,48,75633, 7,1,1,3,N, , 2, 4, 56,1000,1300,012991,020291,     0.6,    53.9,   539.271146,0,0,365,PANOLA              
7018,TX,TX,48,75633, 7,1,1,1,N, , 2, 4, 62,2300,2300,020291,021091,     0.7,    40.1,   539.271146,0,0,365,PANOLA              
7019,TX,TX,48,75633, 7,1,1,1,N, , 5, 4,134,1030,1030,022191,022891,     0.2,   169.5,   554.506006,0,0,365,PANOLA              
7020,TX,TX,48,75633, 7,1,1,1,N, , 3, 4, 10,1145,1015,032391,033191,     0.1,   329.5,   607.236686,0,0,365,PANOLA              
7021,TX,TX,48,75633, 7,1,1,3,N, , 1, 4,163,1900,1900,032591,040491,     0.5,    58.4,   612.866109,0,0,365,PANOLA              
7022,TX,TX,48,75633, 7,1,1,3,N, , 4, 4,194,1830,1840,041091,041691,     0.0,  1919.6,   543.170669,0,0,365,PANOLA              
7023,TX,TX,48,75633, 7,1,1,3,N, , 2, 4,207,2210,2210,042891,050591,    -0.1,     0.0,   539.271146,0,0,365,PANOLA              
7024,TX,TX,48,75643, 7,1,1,1,N, , 1, 4,100,1245,1500,021791,022491,     0.2,   175.5,   612.866109,0,0,365,PANOLA              
7025,TX,TX,48,75643, 7,1,1,1,N, , 2, 4,172,1030,1030,040491,040491,     0.2,   202.6,   539.271146,0,0,365,PANOLA              
7026,TX,TX,48,76082, 5,1,1,2,N, , 2, 5,144,1753,0723,031291,031991,    -0.1,     0.0,  1085.120581,0,0,367,PARKER              
7027,TX,TX,48,76082, 5,1,1,1,N, , 5, 5,148,2100,2100,032691,040491,     0.5,   101.8,  1072.231548,0,0,367,PARKER              
7028,TX,TX,48,76086, 5,1,1,1,N, , 3, 5, 31,0800,0800,122390,123090,     0.8,    28.4,  1344.215210,0,0,367,PARKER              
7029,TX,TX,48,76086, 5,1,1,1,N, , 3, 5, 14,1245,1900,030391,031691,     0.1,   283.5,  1344.215210,0,0,367,PARKER              
7030,TX,TX,48,76086, 5,1,1,3,N, , 2, 5,128,2100,1730,031191,031991,     0.1,   426.7,  1085.120581,0,0,367,PARKER              
7031,TX,TX,48,79035,13,1,1,3,N, , 5, 4,207,2130,0930,040491,041291,     2.1,    19.6,   554.506006,0,0,369,PARMER              
7032,TX,TX,48,79035,13,1,1,3,N, , 1, 4,144,0700,0930,040491,041391,     0.4,    84.4,   612.866109,0,0,369,PARMER              
7033,TX,TX,48,79325,13,1,1,1,N, , 3, 4,178,1010,1010,032691,040491,     6.2,     7.1,   607.236686,0,0,369,PARMER              
7034,TX,TX,48,79347,13,1,1,2,N, , 4, 4, 76,1900,1900,022191,022891,     4.0,    11.6,   543.170669,0,0,369,PARMER              
7035,TX,TX,48,79735, 1,1,2,2,N, , 2, 3, 79,1245,1245,020291,021291,     0.8,    36.4,   538.321668,0,0,371,PECOS               
7036,TX,TX,48,79735, 1,1,1,2,N, , 5, 3, 88,0848,0848,051591,052291,     0.4,   124.3,   393.271168,2,0,371,PECOS               
7037,TX,TX,48,79735, 1,1,1,3,N, , 1, 3, 93,0600,0600,022091,022791,     0.3,   148.7,   537.326154,0,0,371,PECOS               
7038,TX,TX,48,79735, 1,1,1,3,N, , 5, 3,154,1245,1245,030391,031291,     0.3,    81.2,   393.271168,0,0,371,PECOS               
7039,TX,TX,48,79735, 1,1,1,2,N, , 2, 3,164,1420,1400,032391,033191,     0.1,   374.3,   538.321668,0,0,371,PECOS               
7040,TX,TX,48,79743, 1,1,2,1,N, , 3, 3,154,1500,1500,031291,031991,     0.6,    63.3,   450.121754,0,0,371,PECOS               
7041,TX,TX,48,75939,10,1,1,3,N, , 5, 3,195,2210,1500,041491,042291,     0.0,  8214.6,   393.271168,0,0,373,POLK                
7042,TX,TX,48,77335,10,1,1,1,N, , 5, 3, 81,1800,1000,020291,021191,     0.9,    35.6,   393.271168,0,0,373,POLK                
7043,TX,TX,48,77351,10,1,1,1,N, , 1, 3, 30,0800,0800,012991,020291,     0.4,   133.6,   537.326154,0,0,373,POLK                
7044,TX,TX,48,77351,10,1,0,4,Y, , 1, 3, 68,0900,0900,012691,020291,     0.3,   107.8,   537.326154,0,0,373,POLK                
7045,TX,TX,48,77351,10,1,1,3,N, , 5, 3, 47,1530,1900,012591,020291,     0.0,     0.0,   393.271168,0,0,373,POLK                
7046,TX,TX,48,77351,10,1,1,3,N, , 1, 3, 72,1230,1400,020291,021191,     1.3,    27.8,   537.326154,0,0,373,POLK                
7047,TX,TX,48,77351,10,1,1,5,N, , 4, 3,144,1330,1330,032391,033091,     0.9,    40.9,   478.829185,0,0,373,POLK                
7048,TX,TX,48,79102,13,1,1,3,N, , 1, 4, 96,1500,1500,021991,022691,     3.5,    10.7,   612.866109,0,0,375,POTTER              
7049,TX,TX,48,79103,13,1,1,2,N, , 5, 4, 97,0745,0815,021791,022491,     6.6,     7.5,   554.506006,0,0,375,POTTER              
7050,TX,TX,48,79103,13,1,1,3,N, , 5, 4,104,2100,2200,021991,022691,     1.8,    18.7,   554.506006,0,0,375,POTTER              
7051,TX,TX,48,79103,13,1,1,3,N, , 4, 4,108,1100,1300,030391,030391,     0.4,    87.8,   543.170669,0,0,375,POTTER              
7052,TX,TX,48,79104,13,1,1,1,N, , 3, 4,182,1900,1900,041091,041791,     0.9,    50.9,   607.236686,0,0,375,POTTER              
7053,TX,TX,48,79106,13,0,9,0, , , 3, 4, 22,1000,1545,121690,122390,     1.4,    52.7,   607.236686,0,0,375,POTTER              
7054,TX,TX,48,79106,13,1,1,1,N, , 1, 4, 38,1935,1935,011791,012491,     4.2,    10.3,   612.866109,0,0,375,POTTER              
7055,TX,TX,48,79106,13,1,1,3,N, , 5, 4, 99,1200,1700,021691,022391,     4.7,    10.7,   554.506006,0,0,375,POTTER              
7056,TX,TX,48,79106,13,1,1,3,N, , 3, 4, 95,1130,1145,022191,030391,     3.0,    14.0,   607.236686,0,0,375,POTTER              
7057,TX,TX,48,79106,13,1,1,1,N, , 5, 4,157,1730,1730,032991,040491,     2.7,    14.9,   554.506006,0,0,375,POTTER              
7058,TX,TX,48,79107,13,1,1,5,N, , 2, 4, 24,0700,0700,010191,011591,     5.0,    15.2,   539.271146,0,0,375,POTTER              
7059,TX,TX,48,79107,13,1,1,3,N, , 3, 4,  8,0700,0700,040491,040491,     1.5,    28.7,   607.236686,0,0,375,POTTER              
7060,TX,TX,48,79107,13,1,1,1,N, , 1, 4,162,1800,1800,040491,041191,     6.2,    11.9,   612.866109,0,0,375,POTTER              
7061,TX,TX,48,79107,13,1,1,3,N, , 1, 4,188,2230,2235,040491,041491,     0.5,    68.6,   612.866109,0,0,375,POTTER              
7062,TX,TX,48,79108,13,1,1,1,N, , 5, 4,160,0730,0730,032891,040491,     1.0,    32.4,   554.506006,0,0,375,POTTER              
7063,TX,TX,48,79109,13,1,1,1,N, , 5, 4, 68,2200,2200,012791,020291,     1.5,    24.5,   554.506006,0,0,375,POTTER              
7064,TX,TX,48,79109,13,1,1,3,N, , 5, 4, 56,1500,1700,012591,020291,     5.6,     8.2,   554.506006,0,0,375,POTTER              
7065,TX,TX,48,79109,13,1,1,1,N, , 5, 4,106,1600,1600,021591,022291,     6.0,     7.0,   554.506006,0,0,375,POTTER              
7066,TX,TX,48,79109,13,1,1,2,N, , 1, 4,102,1845,1845,021691,022391,     1.5,    30.1,   612.866109,0,0,375,POTTER              
7067,TX,TX,48,79109,13,1,1,3,N, , 5, 4,119,1200,1200,022091,022691,    11.1,     7.2,   554.506006,0,0,375,POTTER              
7068,TX,TX,48,79109,13,1,0,4,Y, , 5, 4, 92,1800,1800,022391,030391,     3.5,    14.1,   554.506006,0,0,375,POTTER              
7069,TX,TX,48,79109,13,5,1,1,N, , 3, 4,179,2200,2200,032791,040491,     1.7,    21.9,   607.236686,0,0,375,POTTER              
7070,TX,TX,48,79109,13,1,1,3,N, , 1, 4,191,1100,1100,040491,041291,     3.8,    10.0,   612.866109,0,0,375,POTTER              
7071,TX,TX,48,79110,13,1,1,1,N, , 1, 4, 76,1730,2030,021791,022491,     3.9,    10.5,   612.866109,0,0,375,POTTER              
7072,TX,TX,48,79110,13,1,1,1,N, , 4, 4, 40,1640,1655,021591,022291,     1.7,    22.0,   543.170669,0,0,375,POTTER              
7073,TX,TX,48,79110,13,1,1,1,N, , 3, 4, 90,0545,0545,022091,022791,     4.8,    11.9,   607.236686,0,0,375,POTTER              
7074,TX,TX,48,79121,13,1,1,1,N, , 2, 4,176,1900,2000,033091,040491,     4.5,    11.2,   539.271146,0,0,375,POTTER              
7075,TX,TX,48,79124,13,1,1,2,N, , 4, 4,  7,0830,0800,031091,031791,     1.2,    32.9,   543.170669,0,0,375,POTTER              
7076,TX,TX,48,79606,13,1,1,3,N, , 5, 4, 94,1900,1900,021991,022691,     3.3,    12.2,   554.506006,0,0,375,POTTER              
7077,TX,TX,48,79735, 3,1,1,1,N, , 3, 1,161,1730,1700,041191,041891,     0.5,    77.4,    17.279403,0,0,377,PRESIDIO            
7078,TX,TX,48,79843, 3,1,1,0,N, , 5, 1, 39,1310,1330,122290,122990,     3.4,    15.0,    25.159371,0,0,377,PRESIDIO            
7079,TX,TX,48,79843, 3,1,1,2,N, , 4, 1, 28,1440,0104,122290,123090,     5.9,    10.0,    16.301799,0,0,377,PRESIDIO            
7080,TX,TX,48,79843, 3,1,1,3,N, , 4, 1, 21,0900,1000,122890,010191,     3.1,    16.6,    16.301799,0,0,377,PRESIDIO            
7081,TX,TX,48,79843, 3,1,1,3,N, , 3, 1, 59,0900,0900,011891,012591,     1.7,    21.1,    17.279403,0,0,377,PRESIDIO            
7082,TX,TX,48,79843, 3,5,1,1,N, , 3, 1, 51,1400,1600,011791,012491,     0.3,   132.5,    17.279403,0,0,377,PRESIDIO            
7083,TX,TX,48,79843, 3,1,1,1,N, , 3, 1, 42,1230,1500,011791,012491,     2.5,    18.8,    17.279403,0,0,377,PRESIDIO            
7084,TX,TX,48,79843, 3,1,9,3,N, , 2, 1, 67,1130,1130,013091,020291,     1.1,    21.6,    19.348308,0,0,377,PRESIDIO            
7085,TX,TX,48,79843, 3,2,1,1,N, , 5, 1,107,1000,1000,022091,022791,     1.4,    20.4,    25.159371,0,0,377,PRESIDIO            
